,country,year,mag,maxvei,combi,difmonth,abs_diff,dif_temp,drought,flood,magla,maxveila,combila,difmonthla,abs_diffla,dif_templa,droughtla,floodla,r10_mag,r10_maxvei,r10_combi,r10_difmonth,r10_abs_diff,r10_dif_temp,r10_drought,r10_flood,r10_magla,r10_maxveila,r10_combila,r10_difmonthla,r10_abs_diffla,r10_dif_templa,r10_droughtla,r10_floodla,total_count,granted_count,granted_family_ge_2_count,K_stock,total_deaths,total_affected,total_damages_adj,r10_total_deaths,r10_total_affected,r10_total_damages_adj,r9_total_deaths,r9_total_affected,r9_total_damages_adj,r8_total_deaths,r8_total_affected,r8_total_damages_adj,r7_total_deaths,r7_total_affected,r7_total_damages_adj,r6_total_deaths,r6_total_affected,r6_total_damages_adj,r5_total_deaths,r5_total_affected,r5_total_damages_adj,r4_total_deaths,r4_total_affected,r4_total_damages_adj,r3_total_deaths,r3_total_affected,r3_total_damages_adj,r2_total_deaths,r2_total_affected,r2_total_damages_adj,r1_total_deaths,r1_total_affected,r1_total_damages_adj
0,KR,1985,4.400000095367432,0,85.1,2.044887956933474,5.2002549,5.2002549,0,2.044888,0.00044228221,0.0,0.0055298009,0.0020554943,0.0052272272,0.045065548,0.0,0.0083436891,,,,,,,,,,,,,,,,,1,1,0,81.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
1,KR,1986,4.199999809265137,0,97.9,0.6501373363961906,3.7938137,3.7938137,0,0.65013736,0.00042217845,0.0,0.0063615455,0.00065350946,0.0038134914,0.032877292,0.0,0.0026527341,,,,,,,,,,,,,,,,,7,7,0,76.4875,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2,KR,1987,4.5,0,93.0,0.7300173961731399,0.26403958,0.26403958,0,0.73001742,0.00045233406,0.0,0.0060431436,0.00073380384,0.00026540909,0.0022881741,0.0,0.002978666,,,,,,,,,,,,,,,,,2,2,1,67.014375,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,KR,1988,4.300000190734863,0,62.0,0.0207534882468442,1.6587029,0.028194746,1,0.020753488,0.00043223036,0.0,0.0040287627,2.0861131e-05,0.0016673062,0.00024433644,0.22336999,8.467977e-05,47.19999980926514,0.0,732.7,8.613799237669246,33.96165568,25.876048466,2.0,8.613799298,0.0047444817,0.0,0.0476108744,0.008658477051,0.03413780689,0.22424253079,0.44673998,0.03514660157,5,5,4,61.96221875,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,KR,1989,4.5,0,69.9,1.752977717231246,5.1952348,1.2012852,0,1.7529777,0.00045233406,0.0,0.0045421044,0.00176207,0.0052221813,0.01041037,0.0,0.007152617,45.5,0.0,742.6,9.493333849064449,33.19227038,26.156626976,2.0,9.493333868,0.00457359996,0.0,0.0482541766,0.009542573601,0.03336443099,0.2266740320899999,0.44673998,0.03873533737,4,4,0,56.6678859375,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,KR,1990,3.200000047683716,0,69.0,1.46041995677354,1.5344241,1.5344241,0,1.46042,0.00032165978,0.0,0.0044836225,0.0014679948,0.0015423828,0.01329736,0.0,0.0059589036,43.79999995231629,0.0,749.6,10.070160313862312,33.235719679999995,26.622134376,2.0,10.070160368,0.00440271821,0.0,0.0487090363999999,0.010122391901,0.03340810559,0.23070813179,0.44673998,0.04108894347,3,3,1,51.167703046875,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,KR,1991,0.0,0,70.9,0.9840943141292114,1.0626745,1.0626745,0,0.98409432,0.0,0.0,0.0046070847,0.00098919857,0.0010681864,0.0092091663,0.0,0.0040153675,39.10000014305115,0.0,758.5,10.165864089480008,26.84452678,20.230941476,2.0,10.165864148,0.0039302804499999,0.0,0.0492873584,0.010218592051,0.02698376319,0.17532188209,0.44673998,0.04147944027,2,2,0,45.49254758984375,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,KR,1992,4.199999809265137,0,68.0,0.5666206902469921,4.4045863,0.50487214,0,0.56662071,0.00042217845,0.0,0.0044186427,0.00056955963,0.0044274321,0.0043752352,0.0,0.0023119638,38.29999995231629,0.0,766.7,9.24619653594797,29.89943528,19.386135816,2.0,9.246196658,0.00384986549,0.0,0.049820195,0.009294154381,0.03005451699,0.16800077329,0.44673998,0.03772695137,3,3,0,41.66866545136718,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,KR,1993,3.400000095367432,0,76.0,0.7509233395610327,0.42352411,0.42352411,0,0.75092334,0.00034176352,0.0,0.0049384828,0.0007548182,0.00042572082,0.0036702713,0.0,0.0030639677,37.10000014305115,0.0,756.8,9.480201638804212,29.23315199,19.708980076,2.0,9.480201758,0.0037292430999999,0.0,0.0491768923,0.009529373221,0.02938477791,0.17079855034,0.44673998,0.03868175467,4,4,0,39.418365633662106,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,KR,1994,3.200000047683716,0,92.9,1.599210014294133,1.9907706,0.54258472,0,1.59921,0.00032165978,0.0,0.0060366457,0.0016075048,0.0020010963,0.0047020535,0.0,0.0065252041,35.90000009536743,0.0,784.6999999999999,10.560042209985804,25.52802549,14.555667696,1.0,10.560042338,0.00360862067,0.0,0.0509898355,0.010614814731,0.02566043361,0.12613980684,0.22336999,0.04308779267,6,6,1,39.50561078861279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,KR,1995,4.300000190734863,0,73.0,0.4276105447990005,0.73951989,0.37267253,0,0.42761055,0.00043223036,0.0,0.004743543,0.00042982845,0.0007433556,0.0032295901,0.0,0.0017447652,35.80000019073486,0.0,772.6,8.94276479785133,21.06729048,9.728085326,1.0,8.942764888,0.00359856882,0.0,0.0502035776,0.008989148881,0.02117656201,0.08430384894,0.22336999,0.03648886877,8,6,0,39.57976917032087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,KR,1996,4.699999809265137,0,74.0,0.9621267020585924,1.123,0.24885076,0,0.96212667,0.00047243776,0.0,0.0048085228,0.00096711703,0.0011288248,0.0021565473,0.0,0.0039257337,36.30000019073486,0.0,748.6999999999999,9.254754163513732,18.39647678,6.183122386000001,1.0,9.254754198,0.0036488281299999,0.0,0.0486505549,0.009302756451,0.01849189541,0.05358310424,0.22336999,0.03776186837,9,7,2,40.64280379477274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,KR,1997,4.300000190734863,0,68.0,2.252706210409007,2.0137906,2.0137906,0,2.2527063,0.00043223036,0.0,0.0044186427,0.0022643905,0.0020242357,0.017451564,0.0,0.0091916425,36.10000038146973,0.0,723.6999999999999,10.7774429777496,20.1462278,7.932873406000001,1.0,10.777443078,0.00362872443,0.0,0.047026054,0.010833343111,0.02025072202,0.06874649414,0.22336999,0.04397484487,17,16,3,50.54638322555683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,KR,1998,3.799999952316284,0,63.9,0.635323824521333,1.3551102,1.3551102,0,0.63532382,0.00038197095,0.0,0.0041522244,0.00063861912,0.0013621388,0.011743421,0.0,0.002592291,35.60000014305115,0.0,725.6,11.392013314024087,19.8426351,9.25978886,0.0,11.39201341,0.00357846502,0.0,0.0471495157,0.0114511011,0.01994555462,0.0802455786999999,0.0,0.0464824561,16,10,0,52.9644257417233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,KR,1999,3.5,0,73.0,1.12545418531529,2.7647767,0.1850896,0,1.1254542,0.00035181537,0.0,0.004743543,0.0011312916,0.0027791169,0.0016039914,0.0,0.0045921532,34.60000014305115,0.0,728.7,10.764489782108132,17.412177,8.24359326,0.0,10.764489910000002,0.00347794633,0.0,0.0473509543,0.0108203227,0.01750249022,0.0714392000999999,0.0,0.0439219923,53,37,13,82.01976188046481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,KR,2000,3.5,0,64.9,0.3820477190111404,1.2398371,0.31694835,0,0.38204771,0.00035181537,0.0,0.0042172046,0.00038402932,0.0012462678,0.0027466831,0.0,0.0015588567,34.90000009536743,0.0,724.6,9.686117544345732,17.11759,7.02611751,0.0,9.68611762,0.00350810192,0.0,0.0470845364,0.00973635722,0.01720637522,0.0608885231999999,0.0,0.0395219454,38,20,9,89.71679759839509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,KR,2001,3.599999904632568,0,70.9,0.8691988539863182,1.5171773,1.5171773,0,0.86919886,0.00036186722,0.0,0.0046070847,0.00087370718,0.0015250465,0.013147899,0.0,0.0035465634,38.5,0.0,724.6,9.57122208420284,17.5720928,7.480620309999999,0.0,9.57122216,0.00386996914,0.0,0.0470845364,0.00962086583,0.01766323532,0.0648272559,0.0,0.0390531413,27,11,6,87.25927795863582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,KR,2002,3.099999904632568,0,91.3,0.8155511921898088,3.7224717,1.1048349,0,0.81555122,0.0003116079,0.0,0.0059326775,0.00081978127,0.0037417794,0.0095745288,0.0,0.0033276668,37.40000009536743,0.0,747.9,9.820152586145657,16.8899782,8.08058307,0.0,9.82015267,0.00375939859,0.0,0.0485985711999999,0.00987108747,0.01697758262,0.0700265495,0.0,0.0400688442999999,25,15,11,89.17038626484045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,KR,2003,3.400000095367432,0,90.0,1.078918444295649,1.2722244,1.2722244,0,1.0789185,0.00034176352,0.0,0.0058482038,0.0010845145,0.0012788231,0.011025131,0.0,0.0044022752,37.40000009536743,0.0,761.9,10.148147690880272,17.738678489999998,8.92928336,0.0,10.14814783,0.00375939859,0.0,0.0495082922,0.01020078377,0.0178306849,0.0773814092,0.0,0.0414071518,36,17,10,92.79482832511438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,KR,2004,2.900000095367432,0,69.9,0.4883033565926143,1.3025941,1.3025941,0,0.48830336,0.00029150417,0.0,0.0045421044,0.00049083604,0.0013093504,0.011288315,0.0,0.0019924082,37.10000014305115,0.0,738.9000000000001,9.037241033178754,17.05050199,9.68929274,0.0,9.03724119,0.00372924298,0.0,0.0480137509,0.00908411501,0.017138939,0.0839676707,0.0,0.0368743558999999,75,46,26,124.87560407634722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,KR,2005,4.199999809265137,0,69.0,0.0372705478986338,1.8231281,1.6858722,0,0.03727055,0.00042217845,0.0,0.0044836225,3.7463862e-05,0.0018325843,0.014609814,0.0,0.00015207379,36.99999976158142,0.0,734.9000000000001,8.646901036278386,18.1341102,11.00249241,0.0,8.646901190000001,0.00371919107,0.0,0.0477538303999999,0.008691750422,0.0182281677,0.0953478946,0.0,0.03528166449,102,71,23,177.14426346489512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,KR,2006,4.300000190734863,0,61.0,0.770372331474323,2.9925704,0.37914971,0,0.77037233,0.00043223036,0.0,0.0039637825,0.00077436806,0.0030080921,0.0032857214,0.0,0.0031433247,36.60000014305115,0.0,721.9000000000001,8.455146665694118,20.0036806,11.13279136,0.0,8.45514685,0.00367898367,0.0,0.0469090900999999,0.008499001452,0.020107435,0.0964770687,0.0,0.03449925549,73,52,11,202.57262394516084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,KR,2007,4.099999904632568,0,75.0,1.300690594707558,3.8733885,1.8920014,0,1.3006907,0.0004121266,0.0,0.0048735025,0.001307437,0.0038934788,0.016396135,0.0,0.0053071654,36.39999985694885,0.0,728.9000000000001,7.5031310499926684,21.8632785,11.01100216,0.0,7.50313125,0.00365887991,0.0,0.0473639499,0.0075420479519999,0.0219766781,0.0954216397,0.0,0.03061477839,126,81,24,253.1867303533867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,KR,2008,3.599999904632568,0,52.1,0.432464624498285,1.6052005,0.46180582,0,0.43246463,0.00036186722,0.0,0.00338546,0.0004347077,0.0016135264,0.0040020216,0.0,0.0017645712,36.19999980926514,0.0,717.0999999999999,7.30027184996962,22.1133688,10.11769778,0.0,7.30027206,0.00363877618,0.0,0.0465971855,0.007338136532,0.0222280657,0.0876802402999999,0.0,0.02978705859,177,87,27,302.2087208003787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,KR,2009,2.5,0,67.0,0.6124695475765304,1.7632134,1.7632134,0,0.61246955,0.0002512967,0.0,0.0043536625,0.00061564631,0.0017723588,0.015280055,0.0,0.0024990393,35.19999980926514,0.0,711.0999999999999,6.787287212230861,21.1118055,11.69582158,0.0,6.78728741,0.00353825751,0.0,0.046207305,0.006822491242,0.0212213076,0.1013563039,0.0,0.02769394469,248,176,25,432.8774126803219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,KR,2010,0.0,0,61.0,1.152660606949945,3.2002103,3.2002103,0,1.1526606,0.0,0.0,0.0039637825,0.0011586392,0.0032168091,0.02773311,0.0,0.0047031632,31.699999809265137,0.0,707.2,7.557900100169666,23.0721787,14.57908353,0.0,7.5579003,0.00318644214,0.0,0.0459538829,0.007597101122,0.0231918489,0.1263427308,0.0,0.03083825119,112,62,23,429.9458007782736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,MX,1985,8.300000190734863,0,89.9,0.9454531041566608,0.076336242,-0.017244034,0,0.94545311,4.2191736e-05,0.0,0.00029542155,4.806061e-05,3.8804319e-06,-7.5572084e-06,0.0,0.00019508824,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
27,MX,1986,7.099999904632568,1,85.0,0.6554660852692594,0.072832942,-0.02576296,0,0.65546608,3.6091726e-05,0.0057101003,0.00027931962,3.3319579e-05,3.7023472e-06,-1.1290634e-05,0.0,0.00013525126,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
28,MX,1987,6.5,1,85.0,0.1598811967079821,0.068619154,0.059696883,0,0.15988119,3.3041717e-05,0.0057101003,0.00027931962,8.1273074e-06,3.4881459e-06,2.6162197e-05,0.0,3.2990469e-05,,,,,,,,,,,,,,,,,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,MX,1988,6.0,0,145.0,0.2595616302728923,0.045790501,0.045790501,0,0.25956163,3.0500049e-05,0.0,0.00047648637,1.3194403e-05,2.3276875e-06,2.0067717e-05,0.0,5.3558892e-05,71.09999990463257,7.0,1007.6,6.798163454179762,0.658643089,0.3308938036,0.0,6.79816348,0.00036142558,0.0399707046,0.00331108739,0.0003455738574,3.34810765e-05,0.0001450144142,0.0,0.001402757839,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,MX,1989,7.300000190734863,0,105.0,0.191142234714327,0.059629921,0.018857617,0,0.19114223,3.7108395e-05,0.0,0.00034504186,9.716412e-06,3.0311924e-06,8.2643628e-06,0.0,3.9440984e-05,70.5,7.0,1027.6,6.464212930526474,0.663187142,0.2946655526,0.0,6.46421293,0.000358375578,0.0399707046,0.00337680963,0.0003285980114,3.3712066100000004e-05,0.000129137361,0.0,0.001333849263,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,MX,1990,6.0,0,116.9,0.4848217019771819,0.034816559,0.021434875,0,0.48482171,3.0500049e-05,0.0,0.00038414661,2.4645142e-05,1.7698445e-06,9.393847e-06,0.0,0.00010003988,69.40000009536743,7.0,979.5,6.596053042703864,0.647449191,0.2655459176,0.0,6.596053039999999,0.000352783901,0.0399707046,0.00321874763,0.0003352998944,3.29120524e-05,0.000116375664,0.0,0.001361053635,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,MX,1991,5.400000095367432,2,116.9,1.280427783838283,0.041991506,0.03856853,0,1.2804278,2.7450043e-05,0.011420201,0.00038414661,6.5088512e-05,2.1345716e-06,1.6902683e-05,0.0,0.00026420815,67.10000038146973,9.0,1006.4,6.960425206159732,0.625971272,0.2406450226,0.0,6.960425219999999,0.000341092217,0.0513909056,0.00330714408,0.0003538221724,3.18202566e-05,0.000105462832,0.0,0.001436239525,0,0,0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,MX,1992,6.400000095367432,0,100.0,2.109960311829608,0.054314703,0.035555657,0,2.1099603,3.2533386e-05,0.0,0.00032861126,0.00010725648,2.7610017e-06,1.5582289e-05,0.0,0.00043537689,66.2000002861023,4.0,1011.4,8.193400167824379,0.5932693849999999,0.1891840896,0.0,8.19340015,0.0003365172079999,0.0228404015999999,0.00332357462,0.0004164984923999,3.01579081e-05,8.2910048e-05,0.0,0.0016906560549999,0,0,0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,MX,1993,6.7,0,95.0,0.5946467014438982,0.03093183,0.03093183,0,0.59464669,3.4058387e-05,0.0,0.00031218072,3.0227922e-05,1.5723705e-06,1.3555894e-05,0.0,0.00012270157,65.9000002861023,4.0,1028.7,7.700608770857143,0.574865061,0.2151376367999999,0.0,7.70060874,0.000334992204,0.0228404015999999,0.00338042438,0.0003914482254,2.92223536e-05,9.42842063e-05,0.0,0.001588971675,0,0,0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,MX,1994,6.5,2,93.2,0.5442123770835733,0.04050152,0.04050152,0,0.5442124,3.3041717e-05,0.011420201,0.00030626572,2.7664173e-05,2.0588304e-06,1.7749815e-05,0.0,0.00011229477,66.20000047683716,6.0,1031.9,7.225573127293666,0.5257648779999999,0.248330419,0.0,7.22557314,0.000336517205,0.0342606025999999,0.00339093994,0.0003673005404,2.67264236e-05,0.0001088309624,0.0,0.001490951105,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,MX,1995,7.4,0,100.0,0.2780265052195507,0.048470333,0.048470333,0,0.27802649,3.7616726e-05,0.0,0.00032861126,1.4133037e-05,2.4639126e-06,2.1242155e-05,0.0,5.7369001e-05,65.30000028610229,6.0,1042.0,6.558146528356556,0.4978989689999999,0.3140447859999999,0.0,6.55814652,0.000331942195,0.0342606025999999,0.00342412965,0.0003333729674,2.53099043e-05,0.0001376303258,0.0,0.0013532318659999,0,0,0,0.0,0.0,0.0,169842.0,0.0,0.0,169842.0,0.0,0.0,169842.0,0.0,0.0,169842.0,0.0,0.0,169842.0,0.0,0.0,169842.0,0.0,0.0,169842.0,0.0,0.0,169842.0,0.0,0.0,169842.0,0.0,0.0,169842.0,0.0,0.0,169842.0
37,MX,1996,6.7,3,90.0,0.2741712163798017,0.038555194,0.029416293,0,0.2741712,3.4058387e-05,0.017130302,0.00029575016,1.3937059e-05,1.9598922e-06,1.2891709e-05,0.0,5.6573488e-05,64.90000038146972,8.0,1047.0,6.176851659467099,0.463621221,0.369224039,0.0,6.17685164,0.000329908856,0.0456808043,0.00344056019,0.0003139904473999,2.35674493e-05,0.0001618126688,0.0,0.001274554094,0,0,0,0.0,0.0,0.0,1980066.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0
38,MX,1997,7.0,3,115.0,0.9944402820482768,0.070975855,0.02957838,0,0.99444026,3.5583391e-05,0.017130302,0.00037790296,5.0550796e-05,3.607945e-06,1.2962743e-05,0.0,0.00020519643,65.40000038146972,10.0,1077.0,7.011410744807392,0.465977922,0.339105536,0.0,7.01141071,0.00033245053,0.0571010059999999,0.00353914353,0.000356413936,2.36872484e-05,0.0001486132148,0.0,0.001446760055,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,1980066.0
39,MX,1998,6.2,0,89.4,0.5358169351721986,0.058238432,0.058238432,0,0.53581691,3.1516716e-05,0.0,0.00029377849,2.7237404e-05,2.9604582e-06,2.5523028e-05,0.0,0.00011056241,65.60000038146973,10.0,1021.4,7.287666049706699,0.4784258529999999,0.351553467,0.0,7.287665990000001,0.000333467197,0.0571010059999999,0.00335643565,0.0003704569369999,2.43200191e-05,0.0001540685258,0.0,0.0015037635729999,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,2149908.0,0.0,0.0,1980066.0,0.0,0.0,0.0
40,MX,1999,7.0,0,120.0,0.2452778071469197,0.045323305,0.032442644,0,0.24527781,3.5583391e-05,0.0,0.00039433353,1.2468308e-05,2.3039383e-06,1.4218009e-05,0.0,5.0611518e-05,65.30000019073486,10.0,1036.4,7.341801622139291,0.464119237,0.365138494,0.0,7.341801569999999,0.0003319421929999,0.0571010059999999,0.00340572732,0.000373208833,2.3592765e-05,0.000160022172,0.0,0.001514934107,0,0,0,0.0,0.0,32500.0,77686.0,0.0,32500.0,2227594.0,0.0,32500.0,2227594.0,0.0,32500.0,2227594.0,0.0,32500.0,2227594.0,0.0,32500.0,2227594.0,0.0,32500.0,2227594.0,0.0,32500.0,2227594.0,0.0,32500.0,2057752.0,0.0,32500.0,77686.0,0.0,32500.0,77686.0
41,MX,2000,6.5,0,120.0,0.574769397680439,0.056411549,0.056411549,0,0.57476938,3.3041717e-05,0.0,0.00039433353,2.921749e-05,2.8675915e-06,2.4722396e-05,0.0,0.00011860001,65.80000019073486,10.0,1039.5,7.431749317842549,0.485714227,0.400115168,0.0,7.43174924,0.000334483861,0.0571010059999999,0.00341591424,0.000377781181,2.4690512e-05,0.000175350721,0.0,0.001533494237,0,0,0,0.0,0.0,32500.0,77686.0,0.0,65000.0,2305280.0,0.0,65000.0,2305280.0,0.0,65000.0,2305280.0,0.0,65000.0,2305280.0,0.0,65000.0,2305280.0,0.0,65000.0,2305280.0,0.0,65000.0,2135438.0,0.0,65000.0,155372.0,0.0,65000.0,155372.0,0.0,65000.0,155372.0
